x_coordinate,y_coordinate,timestamp,swipe_id
371, 1340, 21783.926564, 128
370, 1318, 21783.937471, 128
368, 1307, 21783.943068, 128
367, 1298, 21783.948956, 128
365, 1289, 21783.953960, 128
363, 1281, 21783.959263, 128
361, 1274, 21783.964824, 128
359, 1266, 21783.970138, 128
357, 1255, 21783.975567, 128
354, 1245, 21783.981010, 128
351, 1236, 21783.986480, 128
347, 1226, 21783.997349, 128
346, 1669, 21786.690351, 129
347, 1663, 21786.781406, 129
348, 1659, 21786.786848, 129
349, 1654, 21786.792324, 129
350, 1650, 21786.797947, 129
351, 1644, 21786.803376, 129
352, 1640, 21786.808708, 129
353, 1636, 21786.814253, 129
354, 1630, 21786.819529, 129
355, 1625, 21786.825027, 129
356, 1619, 21786.830455, 129
360, 1613, 21786.835917, 129
361, 1606, 21786.841403, 129
363, 1601, 21786.846854, 129
364, 1596, 21786.852193, 129
365, 1590, 21786.857652, 129
366, 1577, 21786.868485, 129
367, 1573, 21786.873913, 129
368, 1565, 21786.884800, 129
369, 1551, 21786.906568, 129
368, 1515, 21786.971787, 129
367, 1503, 21786.993634, 129
366, 1492, 21787.010063, 129
365, 1486, 21787.020758, 129
364, 1479, 21787.037056, 129
363, 1473, 21787.053374, 129
362, 1468, 21787.064358, 129
361, 1465, 21787.069698, 129
360, 1460, 21787.080562, 129
359, 1454, 21787.091420, 129
358, 1451, 21787.096892, 129
357, 1445, 21787.107762, 129
356, 1442, 21787.113264, 129
355, 1438, 21787.118621, 129
354, 1434, 21787.124059, 129
353, 1431, 21787.129619, 129
352, 1422, 21787.140342, 129
351, 1419, 21787.145944, 129
350, 1411, 21787.156670, 129
349, 1395, 21787.173005, 129
348, 1389, 21787.178601, 129
347, 1383, 21787.183891, 129
346, 1368, 21787.194815, 129
347, 1343, 21787.216531, 129
348, 1336, 21787.221898, 129
349, 1322, 21787.232786, 129
348, 1304, 21787.243726, 129
347, 1285, 21787.254550, 129
346, 1266, 21787.265413, 129
345, 1254, 21787.270840, 129
383, 1602, 21787.776909, 130
382, 1592, 21787.825682, 130
383, 1544, 21787.852772, 130
384, 1517, 21787.863674, 130
385, 1493, 21787.874591, 130
386, 1480, 21787.879972, 130
387, 1448, 21787.890774, 130
388, 1431, 21787.896239, 130
389, 1419, 21787.901705, 130
388, 1386, 21787.912890, 130
389, 1371, 21787.917945, 130
335, 1695, 21789.125647, 131
336, 1676, 21789.179469, 131
337, 1663, 21789.184864, 131
338, 1649, 21789.190252, 131
340, 1632, 21789.195712, 131
342, 1617, 21789.201110, 131
344, 1599, 21789.206548, 131
347, 1577, 21789.212178, 131
350, 1557, 21789.217486, 131
354, 1536, 21789.222885, 131
356, 1515, 21789.228415, 131
359, 1494, 21789.233835, 131
361, 1475, 21789.239241, 131
364, 1453, 21789.244828, 131
366, 1433, 21789.250141, 131
368, 1416, 21789.255566, 131
371, 1396, 21789.261138, 131
372, 1384, 21789.266440, 131
355, 1630, 21789.766979, 132
356, 1560, 21789.821067, 132
357, 1534, 21789.826677, 132
359, 1512, 21789.832055, 132
361, 1490, 21789.837455, 132
363, 1468, 21789.842951, 132
365, 1443, 21789.848331, 132
366, 1396, 21789.859302, 132
365, 1370, 21789.864637, 132
364, 1350, 21789.870042, 132
362, 1325, 21789.875604, 132
360, 1303, 21789.880943, 132
368, 1622, 21790.446858, 133
367, 1611, 21790.500758, 133
368, 1597, 21790.506197, 133
369, 1584, 21790.511670, 133
370, 1567, 21790.517123, 133
371, 1555, 21790.522527, 133
372, 1541, 21790.527991, 133
373, 1529, 21790.533431, 133
375, 1514, 21790.538844, 133
376, 1502, 21790.544392, 133
379, 1488, 21790.549731, 133
380, 1478, 21790.555159, 133
382, 1465, 21790.560650, 133
383, 1452, 21790.566044, 133
385, 1439, 21790.571473, 133
387, 1428, 21790.577120, 133
389, 1420, 21790.582464, 133
390, 1411, 21790.587953, 133
391, 1401, 21790.593389, 133
385, 1575, 21790.963322, 134
386, 1553, 21791.011873, 134
387, 1528, 21791.022789, 134
388, 1516, 21791.028173, 134
389, 1506, 21791.033602, 134
390, 1451, 21791.066242, 134
391, 1424, 21791.077114, 134
379, 1587, 21791.463291, 135
380, 1576, 21791.501197, 135
381, 1566, 21791.506968, 135
382, 1555, 21791.512144, 135
383, 1534, 21791.522996, 135
384, 1524, 21791.528390, 135
385, 1511, 21791.533835, 135
386, 1501, 21791.539382, 135
384, 1444, 21791.566488, 135
383, 1432, 21791.571881, 135
381, 1419, 21791.577332, 135
379, 1403, 21791.582738, 135
376, 1386, 21791.588216, 135
373, 1367, 21791.593659, 135
370, 1353, 21791.599076, 135
367, 1334, 21791.604441, 135
364, 1317, 21791.609992, 135
360, 1298, 21791.615336, 135
357, 1284, 21791.620788, 135
353, 1266, 21791.626285, 135
349, 1248, 21791.631645, 135
344, 1233, 21791.637026, 135
339, 1218, 21791.647860, 135
343, 1670, 21792.377419, 136
342, 1657, 21792.447234, 136
341, 1638, 21792.458389, 136
342, 1598, 21792.490855, 136
343, 1553, 21792.517935, 136
344, 1546, 21792.523446, 136
345, 1535, 21792.534215, 136
346, 1480, 21792.577910, 136
347, 1474, 21792.583219, 136
348, 1468, 21792.588755, 136
349, 1462, 21792.594175, 136
350, 1448, 21792.605098, 136
351, 1430, 21792.615812, 136
352, 1423, 21792.621317, 136
353, 1418, 21792.626830, 136
354, 1413, 21792.632138, 136
355, 1402, 21792.643123, 136
356, 1395, 21792.648488, 136
357, 1389, 21792.653922, 136
358, 1382, 21792.659396, 136
359, 1377, 21792.664815, 136
360, 1367, 21792.675718, 136
361, 1358, 21792.686652, 136
362, 1347, 21792.702828, 136
363, 1337, 21792.719233, 136
364, 1325, 21792.730052, 136
354, 1676, 21793.302397, 137
353, 1667, 21793.371631, 137
354, 1639, 21793.387972, 137
355, 1621, 21793.398752, 137
356, 1576, 21793.420580, 137
357, 1548, 21793.431410, 137
358, 1493, 21793.447741, 137
357, 1449, 21793.458622, 137
356, 1413, 21793.469459, 137
355, 1369, 21793.480316, 137
354, 1350, 21793.485754, 137
350, 1304, 21793.496644, 137
346, 1281, 21793.502097, 137
342, 1256, 21793.507684, 137
366, 1628, 21794.209400, 138
363, 1617, 21794.257960, 138
362, 1606, 21794.263276, 138
361, 1593, 21794.268647, 138
362, 1539, 21794.290589, 138
363, 1513, 21794.301364, 138
364, 1494, 21794.312223, 138
365, 1488, 21794.317702, 138
366, 1479, 21794.328526, 138
367, 1464, 21794.344852, 138
368, 1455, 21794.361142, 138
369, 1449, 21794.377509, 138
370, 1442, 21794.415452, 138
371, 1437, 21794.486126, 138
370, 1435, 21794.573338, 138
367, 1420, 21794.611295, 138
364, 1412, 21794.616655, 138
360, 1398, 21794.622175, 138
354, 1377, 21794.627539, 138
352, 1364, 21794.632987, 138
349, 1347, 21794.638470, 138
346, 1327, 21794.643902, 138
341, 1301, 21794.649297, 138
336, 1280, 21794.654824, 138
331, 1258, 21794.660212, 138
324, 1233, 21794.665749, 138
315, 1209, 21794.671159, 138
304, 1184, 21794.676640, 138
292, 1161, 21794.681926, 138
277, 1140, 21794.687556, 138
261, 1121, 21794.692860, 138
245, 1105, 21794.698293, 138
226, 1089, 21794.703909, 138
208, 1076, 21794.709467, 138
190, 1063, 21794.714755, 138
172, 1051, 21794.720165, 138
395, 1658, 21795.264146, 139
391, 1649, 21795.328990, 139
388, 1640, 21795.334443, 139
384, 1630, 21795.340452, 139
382, 1619, 21795.345404, 139
379, 1605, 21795.350821, 139
377, 1590, 21795.356227, 139
375, 1575, 21795.361619, 139
374, 1562, 21795.367023, 139
373, 1549, 21795.372584, 139
371, 1535, 21795.377940, 139
369, 1519, 21795.383307, 139
367, 1502, 21795.388920, 139
366, 1489, 21795.394218, 139
364, 1472, 21795.399586, 139
361, 1452, 21795.405107, 139
360, 1437, 21795.410490, 139
358, 1420, 21795.415901, 139
356, 1403, 21795.421426, 139
355, 1386, 21795.426863, 139
353, 1368, 21795.432254, 139
350, 1352, 21795.437877, 139
347, 1335, 21795.443089, 139
344, 1315, 21795.448510, 139
342, 1299, 21795.454056, 139
338, 1280, 21795.459527, 139
335, 1261, 21795.464862, 139
330, 1236, 21795.470493, 139
325, 1218, 21795.475747, 139
317, 1196, 21795.481219, 139
307, 1175, 21795.486750, 139
297, 1158, 21795.497291, 139
389, 1355, 21797.016932, 140
388, 1358, 21797.128557, 140
387, 1361, 21797.134157, 140
386, 1364, 21797.139516, 140
385, 1368, 21797.144944, 140
384, 1376, 21797.155886, 140
383, 1390, 21797.172190, 140
384, 1452, 21797.237436, 140
385, 1467, 21797.259133, 140
386, 1478, 21797.275474, 140
387, 1485, 21797.286345, 140
388, 1498, 21797.308226, 140
389, 1526, 21797.378714, 140
390, 1537, 21797.427660, 140
391, 1546, 21797.492993, 140
392, 1551, 21797.547272, 140
393, 1557, 21797.726713, 140
394, 1560, 21797.797365, 140
395, 1563, 21797.835522, 140
396, 1567, 21797.884572, 140
397, 1569, 21797.917142, 140
398, 1572, 21797.955319, 140
399, 1574, 21797.987987, 140
400, 1576, 21798.031314, 140
401, 1580, 21798.112873, 140
402, 1584, 21798.210694, 140
403, 1585, 21798.335779, 140
402, 1566, 21798.586054, 140
401, 1549, 21798.645721, 140
400, 1535, 21798.716610, 140
399, 1526, 21798.776174, 140
398, 1516, 21798.830542, 140
397, 1509, 21799.031758, 140
396, 1505, 21799.075328, 140
395, 1500, 21799.107886, 140
394, 1495, 21799.129615, 140
393, 1491, 21799.167761, 140
392, 1487, 21799.194866, 140
391, 1482, 21799.233017, 140
390, 1480, 21799.254766, 140
389, 1477, 21799.281956, 140
388, 1475, 21799.309099, 140
387, 1471, 21799.330848, 140
386, 1468, 21799.352843, 140
385, 1465, 21799.379764, 140
384, 1462, 21799.412414, 140
383, 1459, 21799.434241, 140
382, 1456, 21799.461335, 140
381, 1453, 21799.493970, 140
380, 1451, 21799.515669, 140
379, 1446, 21799.548342, 140
378, 1443, 21799.575513, 140
377, 1439, 21799.646258, 140
376, 1437, 21799.706087, 140
375, 1432, 21799.885599, 140
374, 1427, 21799.934561, 140
373, 1422, 21799.956235, 140
372, 1417, 21799.983460, 140
371, 1414, 21799.994217, 140
370, 1410, 21800.010530, 140
369, 1407, 21800.026872, 140
368, 1404, 21800.043115, 140
367, 1400, 21800.070406, 140
366, 1398, 21800.081230, 140
365, 1396, 21800.092140, 140
364, 1395, 21800.097535, 140
363, 1392, 21800.108428, 140
362, 1390, 21800.113909, 140
361, 1388, 21800.119432, 140
360, 1387, 21800.124760, 140
359, 1385, 21800.135738, 140
358, 1384, 21800.141165, 140
357, 1382, 21800.146522, 140
356, 1381, 21800.152067, 140
355, 1379, 21800.157373, 140
354, 1377, 21800.162764, 140
353, 1375, 21800.168287, 140
352, 1372, 21800.173696, 140
349, 1368, 21800.179104, 140
348, 1365, 21800.184638, 140
345, 1363, 21800.189996, 140
342, 1359, 21800.195396, 140
339, 1355, 21800.200925, 140
335, 1351, 21800.206291, 140
331, 1346, 21800.211724, 140
325, 1341, 21800.217283, 140
320, 1336, 21800.222623, 140
314, 1329, 21800.228052, 140
309, 1320, 21800.233542, 140
303, 1309, 21800.239004, 140
297, 1298, 21800.244355, 140
291, 1287, 21800.249794, 140
287, 1277, 21800.255210, 140
280, 1262, 21800.260774, 140
276, 1246, 21800.266143, 140
272, 1228, 21800.271729, 140
265, 1208, 21800.277027, 140
259, 1188, 21800.282457, 140
253, 1171, 21800.288070, 140
247, 1151, 21800.293309, 140
239, 1135, 21800.298713, 140
231, 1117, 21800.304174, 140
222, 1104, 21800.309594, 140
211, 1092, 21800.320481, 140
347, 1701, 21800.934969, 141
346, 1678, 21800.994722, 141
347, 1661, 21801.000192, 141
348, 1623, 21801.011002, 141
349, 1598, 21801.016496, 141
350, 1576, 21801.021869, 141
352, 1554, 21801.027303, 141
353, 1525, 21801.032771, 141
354, 1500, 21801.038259, 141
355, 1478, 21801.043597, 141
356, 1452, 21801.049101, 141
357, 1433, 21801.054516, 141
358, 1388, 21801.065352, 141
359, 1369, 21801.070781, 141
358, 1347, 21801.076143, 141
355, 1643, 21801.598590, 142
354, 1635, 21801.652489, 142
353, 1626, 21801.657936, 142
354, 1556, 21801.685129, 142
356, 1538, 21801.690555, 142
358, 1521, 21801.695977, 142
360, 1504, 21801.701569, 142
362, 1489, 21801.706864, 142
364, 1475, 21801.712268, 142
367, 1457, 21801.717973, 142
369, 1439, 21801.723203, 142
370, 1427, 21801.728628, 142
371, 1411, 21801.734173, 142
373, 1389, 21801.739477, 142
349, 1724, 21802.457827, 143
350, 1713, 21802.500757, 143
352, 1682, 21802.511587, 143
354, 1664, 21802.517116, 143
355, 1646, 21802.522448, 143
356, 1628, 21802.527891, 143
357, 1609, 21802.533459, 143
358, 1582, 21802.538814, 143
357, 1499, 21802.555269, 143
356, 1479, 21802.560616, 143
354, 1444, 21802.566081, 143
352, 1419, 21802.571451, 143
349, 1388, 21802.576828, 143
345, 1362, 21802.582371, 143
341, 1340, 21802.587743, 143
337, 1309, 21802.593203, 143
332, 1280, 21802.598667, 143
326, 1250, 21802.604065, 143
317, 1217, 21802.609489, 143
308, 1190, 21802.615214, 143
296, 1162, 21802.620424, 143
281, 1138, 21802.625996, 143
265, 1119, 21802.631320, 143
337, 1714, 21803.562477, 144
338, 1681, 21803.669777, 144
339, 1662, 21803.680703, 144
340, 1653, 21803.686066, 144
339, 1618, 21803.708044, 144
338, 1590, 21803.724158, 144
337, 1582, 21803.729584, 144
336, 1570, 21803.735036, 144
335, 1552, 21803.746050, 144
334, 1536, 21803.756775, 144
333, 1521, 21803.767832, 144
332, 1509, 21803.778551, 144
331, 1495, 21803.789742, 144
330, 1489, 21803.794865, 144
329, 1485, 21803.800354, 144
325, 1478, 21803.805680, 144
324, 1474, 21803.811134, 144
323, 1471, 21803.816637, 144
321, 1466, 21803.821989, 144
319, 1460, 21803.827418, 144
317, 1454, 21803.832956, 144
314, 1448, 21803.838285, 144
312, 1443, 21803.843712, 144
310, 1437, 21803.849273, 144
308, 1432, 21803.854683, 144
306, 1426, 21803.860042, 144
305, 1420, 21803.865780, 144
303, 1416, 21803.870940, 144
302, 1411, 21803.876368, 144
300, 1407, 21803.881880, 144
299, 1402, 21803.887241, 144
297, 1398, 21803.892643, 144
295, 1392, 21803.898172, 144
293, 1384, 21803.903544, 144
291, 1376, 21803.909012, 144
288, 1366, 21803.914543, 144
285, 1356, 21803.919954, 144
284, 1349, 21803.925362, 144
281, 1339, 21803.930799, 144
278, 1326, 21803.936167, 144
276, 1311, 21803.941571, 144
274, 1297, 21803.947074, 144
273, 1285, 21803.952476, 144
272, 1267, 21803.958006, 144
271, 1249, 21803.963426, 144
269, 1225, 21803.968922, 144
266, 1205, 21803.974270, 144
262, 1184, 21803.979775, 144
257, 1165, 21803.985422, 144
251, 1148, 21803.990651, 144
245, 1131, 21803.996108, 144
237, 1113, 21804.001499, 144
348, 1686, 21804.697858, 145
347, 1677, 21804.751744, 145
346, 1668, 21804.757171, 145
345, 1641, 21804.769637, 145
346, 1628, 21804.773512, 145
347, 1521, 21804.806188, 145
346, 1501, 21804.811578, 145
344, 1430, 21804.827884, 145
342, 1388, 21804.838768, 145
340, 1363, 21804.844225, 145
338, 1339, 21804.849679, 145
335, 1311, 21804.855125, 145
332, 1284, 21804.860501, 145
328, 1257, 21804.866022, 145
322, 1227, 21804.871581, 145
315, 1204, 21804.876862, 145
308, 1185, 21804.882529, 145
296, 1165, 21804.887747, 145
285, 1150, 21804.893269, 145
268, 1133, 21804.898683, 145
381, 1529, 21805.437091, 146
377, 1515, 21805.469487, 146
372, 1499, 21805.474924, 146
369, 1485, 21805.480421, 146
365, 1467, 21805.485820, 146
360, 1447, 21805.491165, 146
357, 1430, 21805.496692, 146
354, 1415, 21805.502103, 146
351, 1395, 21805.507539, 146
348, 1375, 21805.513069, 146
346, 1361, 21805.518714, 146
345, 1345, 21805.523895, 146
343, 1326, 21805.529370, 146
341, 1305, 21805.534744, 146
339, 1286, 21805.540251, 146
336, 1270, 21805.545633, 146
332, 1252, 21805.551011, 146
327, 1234, 21805.561598, 146
345, 1699, 21806.802742, 147
346, 1691, 21806.915881, 147
347, 1685, 21806.921199, 147
348, 1679, 21806.926520, 147
349, 1673, 21806.932094, 147
350, 1668, 21806.937448, 147
351, 1662, 21806.942828, 147
352, 1657, 21806.948266, 147
353, 1652, 21806.953709, 147
354, 1646, 21806.959130, 147
355, 1637, 21806.970029, 147
356, 1631, 21806.975447, 147
357, 1626, 21806.980923, 147
358, 1615, 21806.997341, 147
359, 1606, 21807.013598, 147
358, 1585, 21807.051596, 147
357, 1544, 21807.089607, 147
353, 1523, 21807.100507, 147
352, 1511, 21807.106000, 147
351, 1449, 21807.122284, 147
349, 1425, 21807.127796, 147
346, 1393, 21807.133166, 147
343, 1365, 21807.138608, 147
339, 1330, 21807.144121, 147
333, 1296, 21807.149631, 147
329, 1261, 21807.154946, 147
322, 1225, 21807.160577, 147
309, 1194, 21807.165845, 147
293, 1164, 21807.171226, 147
274, 1136, 21807.176713, 147
255, 1114, 21807.187103, 147
374, 1605, 21808.289450, 148
373, 1597, 21808.356401, 148
372, 1585, 21808.361934, 148
369, 1573, 21808.367261, 148
368, 1553, 21808.378226, 148
367, 1537, 21808.383595, 148
366, 1518, 21808.388996, 148
365, 1485, 21808.399884, 148
364, 1466, 21808.405267, 148
363, 1447, 21808.410918, 148
362, 1407, 21808.421597, 148
361, 1384, 21808.427142, 148
360, 1343, 21808.437948, 148
359, 1316, 21808.443470, 148
355, 1292, 21808.448825, 148
351, 1272, 21808.454231, 148
350, 1668, 21809.199481, 149
352, 1661, 21809.275328, 149
353, 1640, 21809.286144, 149
354, 1627, 21809.291755, 149
355, 1614, 21809.297067, 149
357, 1597, 21809.302493, 149
359, 1582, 21809.307998, 149
362, 1565, 21809.313477, 149
365, 1548, 21809.318815, 149
367, 1530, 21809.324312, 149
370, 1509, 21809.329807, 149
372, 1492, 21809.335143, 149
373, 1477, 21809.340557, 149
374, 1460, 21809.346034, 149
375, 1441, 21809.351429, 149
376, 1427, 21809.357007, 149
377, 1398, 21809.367751, 149
971, 526, 21813.850100, 150
339, 1651, 21815.228833, 151
336, 1644, 21815.321593, 151
335, 1640, 21815.327050, 151
334, 1634, 21815.332430, 151
333, 1630, 21815.337957, 151
332, 1625, 21815.343493, 151
331, 1611, 21815.359799, 151
332, 1545, 21815.430437, 151
331, 1530, 21815.462907, 151
330, 1522, 21815.473882, 151
329, 1517, 21815.479233, 151
328, 1508, 21815.490219, 151
327, 1498, 21815.506478, 151
326, 1494, 21815.511840, 151
325, 1486, 21815.528174, 151
324, 1480, 21815.544550, 151
323, 1473, 21815.560998, 151
322, 1464, 21815.582520, 151
321, 1450, 21815.609777, 151
320, 1445, 21815.620750, 151
319, 1435, 21815.642394, 151
318, 1428, 21815.664136, 151
317, 1423, 21815.675048, 151
316, 1418, 21815.685883, 151
315, 1411, 21815.707733, 151
314, 1406, 21815.723941, 151
313, 1401, 21815.751118, 151
312, 1397, 21815.773015, 151
311, 1392, 21815.800044, 151
310, 1388, 21815.816372, 151
309, 1384, 21815.838214, 151
308, 1381, 21815.859947, 151
307, 1377, 21815.881636, 151
306, 1372, 21815.919783, 151
305, 1367, 21815.952289, 151
304, 1365, 21815.974121, 151
303, 1363, 21816.006770, 151
304, 1364, 21816.071974, 151
305, 1367, 21816.088345, 151
308, 1371, 21816.093716, 151
311, 1376, 21816.099126, 151
316, 1384, 21816.104693, 151
321, 1392, 21816.110042, 151
328, 1403, 21816.115435, 151
332, 1411, 21816.121057, 151
334, 1420, 21816.126348, 151
337, 1427, 21816.131763, 151
340, 1434, 21816.137248, 151
344, 1440, 21816.142650, 151
346, 1446, 21816.148073, 151
348, 1453, 21816.153597, 151
351, 1460, 21816.159005, 151
353, 1468, 21816.164421, 151
355, 1476, 21816.169907, 151
357, 1483, 21816.175308, 151
358, 1489, 21816.180708, 151
360, 1497, 21816.186203, 151
361, 1502, 21816.191585, 151
362, 1516, 21816.202476, 151
363, 1525, 21816.208226, 151
364, 1540, 21816.218782, 151
365, 1552, 21816.229857, 151
364, 1579, 21816.256835, 151
363, 1635, 21816.316646, 151
362, 1654, 21816.343832, 151
363, 1665, 21816.354785, 151
364, 1682, 21816.382080, 151
365, 1698, 21816.425467, 151
366, 1704, 21816.458084, 151
367, 1705, 21816.469101, 151
368, 1707, 21816.479798, 151
369, 1709, 21816.490711, 151
370, 1710, 21816.507194, 151
369, 1712, 21816.757236, 151
368, 1713, 21816.773541, 151
367, 1714, 21816.789892, 151
366, 1716, 21816.811586, 151
365, 1718, 21816.827878, 151
364, 1720, 21816.844180, 151
363, 1723, 21816.855223, 151
362, 1724, 21816.865992, 151
361, 1726, 21816.882283, 151
360, 1728, 21816.893176, 151
359, 1729, 21816.904141, 151
358, 1731, 21816.914958, 151
357, 1732, 21816.931217, 151
356, 1733, 21816.942127, 151
353, 1735, 21816.963835, 151
352, 1736, 21816.969336, 151
351, 1737, 21816.980180, 151
348, 1739, 21816.996482, 151
347, 1740, 21817.001930, 151
345, 1741, 21817.012812, 151
344, 1742, 21817.018450, 151
343, 1743, 21817.023763, 151
340, 1745, 21817.040165, 151
325, 1753, 21817.366368, 151
350, 1746, 21817.518522, 151
353, 1745, 21817.540286, 151
356, 1744, 21817.790395, 151
374, 1741, 21818.045958, 151
377, 1740, 21818.073264, 151
380, 1738, 21818.105783, 151
383, 1736, 21818.138448, 151
384, 1735, 21818.154762, 151
385, 1734, 21818.176469, 151
386, 1725, 21818.393913, 151
383, 1719, 21820.472469, 151
382, 1718, 21820.727840, 151
379, 1716, 21821.353946, 151
378, 1715, 21821.744515, 151
377, 1714, 21822.359092, 151
376, 1713, 21822.386205, 151
375, 1708, 21822.391596, 151
373, 1703, 21822.397133, 151
372, 1697, 21822.402729, 151
371, 1692, 21822.407941, 151
370, 1687, 21822.413403, 151
369, 1682, 21822.418810, 151
368, 1674, 21822.429714, 151
367, 1668, 21822.440674, 151
366, 1660, 21822.451404, 151
365, 1656, 21822.456821, 151
364, 1651, 21822.462305, 151
363, 1645, 21822.473194, 151
362, 1640, 21822.478600, 151
361, 1636, 21822.484127, 151
360, 1628, 21822.494926, 151
359, 1624, 21822.500524, 151
358, 1622, 21822.505868, 151
357, 1617, 21822.516725, 151
356, 1613, 21822.527518, 151
355, 1611, 21822.538403, 151
354, 1608, 21822.554713, 151
353, 1604, 21822.576409, 151
352, 1602, 21822.598279, 151
351, 1599, 21822.620172, 151
350, 1598, 21822.631025, 151
349, 1595, 21822.652868, 151
348, 1593, 21822.669115, 151
347, 1591, 21822.685463, 151
346, 1590, 21822.696299, 151
345, 1588, 21822.718113, 151
344, 1586, 21822.756128, 151
343, 1585, 21822.772260, 151
340, 1580, 21822.799611, 151
339, 1577, 21822.810361, 151
338, 1575, 21822.815807, 151
337, 1574, 21822.821180, 151
336, 1572, 21822.837502, 151
335, 1571, 21822.848471, 151
334, 1569, 21822.864833, 151
333, 1567, 21822.886436, 151
332, 1566, 21822.908204, 151
331, 1565, 21822.919189, 151
330, 1563, 21822.930011, 151
329, 1562, 21822.940776, 151
328, 1559, 21822.951697, 151
327, 1557, 21822.957078, 151
326, 1555, 21822.962507, 151
325, 1551, 21822.973414, 151
324, 1550, 21822.978816, 151
323, 1548, 21822.984303, 151
322, 1544, 21822.995145, 151
321, 1541, 21823.006053, 151
320, 1536, 21823.022323, 151
319, 1535, 21823.027768, 151
318, 1530, 21823.049632, 151
317, 1527, 21823.065984, 151
316, 1524, 21823.082224, 151
315, 1520, 21823.098524, 151
314, 1516, 21823.114870, 151
313, 1515, 21823.120266, 151
312, 1510, 21823.147455, 151
311, 1506, 21823.163791, 151
327, 1651, 21831.598428, 152
326, 1631, 21831.662117, 152
327, 1591, 21831.678313, 152
328, 1576, 21831.683691, 152
329, 1563, 21831.689304, 152
330, 1551, 21831.694620, 152
331, 1540, 21831.699994, 152
334, 1515, 21831.710865, 152
335, 1504, 21831.716291, 152
336, 1497, 21831.721728, 152
337, 1489, 21831.727170, 152
338, 1480, 21831.732541, 152
258, 1631, 21832.396709, 153
257, 1627, 21832.461325, 153
254, 1618, 21832.466819, 153
253, 1612, 21832.472197, 153
252, 1604, 21832.477610, 153
253, 1569, 21832.493968, 153
254, 1556, 21832.499402, 153
256, 1542, 21832.504761, 153
258, 1527, 21832.510172, 153
262, 1506, 21832.515556, 153
264, 1493, 21832.520970, 153
265, 1479, 21832.526491, 153
269, 1459, 21832.531905, 153
273, 1442, 21832.537226, 153
299, 1765, 21835.455943, 154
300, 1760, 21835.551655, 154
301, 1755, 21835.557109, 154
302, 1746, 21835.568204, 154
303, 1672, 21835.633385, 154
304, 1662, 21835.644066, 154
305, 1655, 21835.649523, 154
306, 1644, 21835.660423, 154
307, 1623, 21835.682138, 154
306, 1619, 21835.687619, 154
307, 1609, 21835.698550, 154
308, 1596, 21835.714747, 154
309, 1584, 21835.725643, 154
310, 1575, 21835.731156, 154
314, 1566, 21835.736620, 154
315, 1555, 21835.741953, 154
317, 1546, 21835.747355, 154
320, 1536, 21835.752934, 154
322, 1528, 21835.758323, 154
324, 1517, 21835.763670, 154
326, 1507, 21835.769195, 154
350, 1475, 21836.976647, 155
351, 1486, 21837.025176, 155
352, 1492, 21837.030578, 155
353, 1531, 21837.057755, 155
354, 1566, 21837.084983, 155
355, 1590, 21837.101268, 155
356, 1614, 21837.117523, 155
355, 1637, 21837.144719, 155
354, 1664, 21837.177311, 155
353, 1684, 21837.210015, 155
352, 1701, 21837.237206, 155
351, 1710, 21837.258911, 155
350, 1718, 21837.286165, 155
349, 1723, 21837.313269, 155
348, 1728, 21837.356788, 155
347, 1731, 21837.411106, 155
346, 1734, 21837.519925, 155
345, 1735, 21837.563369, 155
344, 1732, 21838.232390, 155
343, 1728, 21838.270609, 155
342, 1725, 21838.297693, 155
343, 1717, 21838.341236, 155
344, 1709, 21838.373894, 155
345, 1697, 21838.422789, 155
346, 1663, 21838.558641, 155
345, 1657, 21838.575007, 155
344, 1635, 21838.618551, 155
343, 1624, 21838.634909, 155
344, 1603, 21838.672916, 155
345, 1596, 21838.683772, 155
346, 1586, 21838.700113, 155
347, 1583, 21838.705530, 155
348, 1577, 21838.721954, 155
349, 1573, 21838.738145, 155
350, 1568, 21838.765256, 155
351, 1562, 21838.836115, 155
350, 1555, 21838.982758, 155
349, 1542, 21839.211088, 155
348, 1533, 21839.232916, 155
347, 1531, 21839.238356, 155
346, 1529, 21839.243753, 155
345, 1523, 21839.254658, 155
343, 1512, 21839.265467, 155
342, 1507, 21839.270986, 155
340, 1501, 21839.276330, 155
338, 1493, 21839.281883, 155
336, 1487, 21839.287296, 155
333, 1480, 21839.292698, 155
331, 1474, 21839.298114, 155
329, 1466, 21839.303619, 155
326, 1455, 21839.308996, 155
322, 1442, 21839.314454, 155
320, 1431, 21839.320075, 155
317, 1419, 21839.325310, 155
313, 1409, 21839.330719, 155
310, 1399, 21839.336275, 155
307, 1389, 21839.341608, 155
303, 1379, 21839.347039, 155
301, 1371, 21839.352649, 155
299, 1363, 21839.357975, 155
296, 1355, 21839.363353, 155
294, 1349, 21839.368886, 155
290, 1342, 21839.374220, 155
287, 1336, 21839.379637, 155
283, 1328, 21839.385154, 155
279, 1320, 21839.390544, 155
274, 1312, 21839.395950, 155
270, 1303, 21839.401477, 155
265, 1292, 21839.406980, 155
260, 1282, 21839.412313, 155
304, 1609, 21839.749713, 156
300, 1598, 21839.841803, 156
297, 1587, 21839.847311, 156
294, 1572, 21839.852823, 156
293, 1558, 21839.858148, 156
294, 1519, 21839.869105, 156
295, 1503, 21839.874434, 156
296, 1490, 21839.879858, 156
297, 1463, 21839.890753, 156
298, 1432, 21839.901728, 156
